datetime,equity
2024-10-16 14:12:00+00:00,20.65
2024-10-16 14:15:00+00:00,20.65
2024-10-16 14:22:00+00:00,20.67
2024-10-16 14:34:00+00:00,20.78
2024-10-16 14:40:00+00:00,20.65
2024-10-16 14:46:00+00:00,20.67
2024-10-16 15:05:00+00:00,20.61
2024-10-16 15:10:00+00:00,20.56
2024-10-16 16:15:00+00:00,20.58
2024-10-16 16:55:00+00:00,20.5
2024-10-16 18:39:00+00:00,20.48
2024-10-16 22:40:00+00:00,20.49
2024-10-16 23:27:00+00:00,20.43
2024-10-17 00:31:00+00:00,20.36
2024-10-17 01:23:00+00:00,20.29
2024-10-17 01:50:00+00:00,20.24
2024-10-17 02:16:00+00:00,20.17
2024-10-17 10:32:00+00:00,20.29
2024-10-17 11:01:00+00:00,20.37
2024-10-17 14:01:00+00:00,20.38
2024-10-17 14:07:00+00:00,20.38
2024-10-17 14:55:00+00:00,20.23
2024-10-17 15:00:00+00:00,20.17
2024-10-17 15:28:00+00:00,20.11
2024-10-17 15:36:00+00:00,20.09
2024-10-17 15:41:00+00:00,20.12
2024-10-17 16:13:00+00:00,20.05
2024-10-17 16:49:00+00:00,19.99
2024-10-17 17:24:00+00:00,19.94
2024-10-17 17:45:00+00:00,19.87
2024-10-17 18:20:00+00:00,19.66
2024-10-17 20:27:00+00:00,19.58
2024-10-17 22:09:00+00:00,19.6
2024-10-17 22:44:00+00:00,19.54
2024-10-18 00:31:00+00:00,19.47
2024-10-18 01:06:00+00:00,19.41
2024-10-18 02:01:00+00:00,19.56
2024-10-18 03:56:00+00:00,19.65
2024-10-18 05:52:00+00:00,19.72
2024-10-18 06:16:00+00:00,19.69
2024-10-18 06:25:00+00:00,19.66
2024-10-18 07:14:00+00:00,19.71
2024-10-18 09:45:00+00:00,19.65
2024-10-18 11:12:00+00:00,19.58
2024-10-18 11:40:00+00:00,19.53
2024-10-18 13:59:00+00:00,19.43
2024-10-18 14:11:00+00:00,19.53
2024-10-18 17:22:00+00:00,19.29
2024-10-18 19:35:00+00:00,19.28
