,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,dollar_volume,direction,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
623,binance,btc,2024-07-25 14:07:00+00,2024-07-25 01:09:00+00,2024-07-25 14:07:00+00,64542.0,64800.0,63520.0,63527.6,168780.156,0.015717,10722198238.31,bearish,778,779,-0.015717,0.019832,0.005937,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.2738062145563982,1.2294859621963996,0.378,1.1298922746262643,0.1714394334115896,-0.1840966410274795,0.08804,0.0102751887023473,0.0116098564480985,0.19,-0.0833750387015936,0.759041148355019,1.4412074105519512e-05,0.240958851644981,8.781954078076537e-06,0.1347030519520281,0.3452465393936808,0.0013016724344564,2026-04-24 09:29:09.321122+00
624,binance,btc,2024-07-25 14:38:00+00,2024-07-25 14:08:00+00,2024-07-25 14:38:00+00,63527.5,64676.1,63456.7,64672.4,22109.332,0.018022,1429863562.84,bullish,30,31,0.018022,0.019195,0.996966,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.2751686365371672,1.126402095221218,0.34,0.9776501708700872,0.0936031559665215,-0.1030838669751814,0.0812,0.0112658670099835,0.0110140769050751,0.2,0.0249624651685657,0.6529451916764154,2.4130484328846988e-05,0.3470548083235845,5.950768595983316e-06,0.1140523812797908,0.389360766050778,0.000882398307565,2026-04-24 09:29:09.321122+00
625,binance,btc,2024-07-25 21:24:00+00,2024-07-25 14:39:00+00,2024-07-25 21:24:00+00,64672.5,65763.1,64357.5,65738.0,88938.549,0.016475,5846642334.16,bullish,405,406,0.016475,0.021734,0.982143,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1687027680002767,1.082380430889179,0.404,0.8801537346244799,0.0422134014260912,-0.0440216643320394,0.09272,0.0118716427644669,0.0104488708032886,0.21,0.1224662186517091,0.6015438919796342,3.0071513598077096e-05,0.3984561080203658,4.602377246434734e-06,0.1505875797458439,0.3164791062636843,0.0006825902425135,2026-04-24 09:29:09.321122+00
626,binance,btc,2024-07-26 02:27:00+00,2024-07-25 21:25:00+00,2024-07-26 02:27:00+00,65738.0,66900.0,65400.0,66783.7,50983.621,0.015907,3404874849.78,bullish,302,303,0.015907,0.022818,0.922467,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1188728524196919,1.0832417386775832,0.442,0.8046879662000234,0.0008572401109253,0.0008613077884045,0.09956,0.0123186496511304,0.0099126692145676,0.22,0.2102195967865382,0.6025756685011378,2.9942291780482397e-05,0.3974243314988622,3.742646628609257e-06,0.1765352747791167,0.2768781948756101,0.0005551517238217,2026-04-24 09:29:09.321122+00
627,binance,btc,2024-07-26 13:55:00+00,2024-07-26 02:28:00+00,2024-07-26 13:55:00+00,66783.7,67888.0,66663.2,67871.9,107733.032,0.016294,7312045574.6,bullish,687,688,0.016294,0.01834,0.986855,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.0899099173387061,1.120175916910189,0.478,0.7372585892242676,0.0380047944516442,0.0369341782326058,0.10604,0.0127553395602059,0.0094039837229598,0.23,0.2891976371078844,0.6458575155178902,2.4893483928850172e-05,0.3541424844821098,4.506541571106002e-06,0.2042403022840917,0.2423203609962951,0.0006683860466172,2026-04-24 09:29:09.321122+00
628,binance,btc,2024-07-27 13:34:00+00,2024-07-26 13:56:00+00,2024-07-27 13:34:00+00,67871.9,68980.6,66865.7,68924.3,174131.48,0.015506,12001890366.96,bullish,1418,1419,0.015506,0.03116,0.973379,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1140629413311546,1.1821155291634704,0.516,0.6840313971087514,0.0649998985811435,0.0619396122532813,0.11288,0.0130423870343035,0.0089214022931108,0.24,0.360277873397096,0.7131183524083001,1.826368474905682e-05,0.2868816475916999,5.157772978847609e-06,0.2368549842731445,0.2091593652130633,0.0007648998103405,2026-04-24 09:29:09.321122+00
629,binance,btc,2024-07-27 20:13:00+00,2024-07-27 13:35:00+00,2024-07-27 20:13:00+00,68924.4,69381.7,67538.4,67560.5,117834.605,0.019788,7960964831.1,bearish,398,399,-0.019788,0.026744,0.011989,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1588142885013762,1.1584156855366037,0.442,0.8536940353661884,0.0235997528493952,-0.0236998436268667,0.09956,0.0123730947461543,0.010562837269182,0.25,0.2242500860573864,0.6882774349926936,2.056131851733641e-05,0.3117225650073065,4.193371770552633e-06,0.1765352747791167,0.2768781948756101,0.0006219670777225,2026-04-24 09:29:09.321122+00
630,binance,btc,2024-07-27 21:16:00+00,2024-07-27 20:14:00+00,2024-07-27 21:16:00+00,67560.5,68700.0,66624.5,68681.7,103240.276,0.016595,7090717664.15,bullish,62,63,0.016595,0.030721,0.991183,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.0989870828256701,1.175120039446957,0.494,0.7804129722003051,0.0172332186006561,0.0167043539103532,0.10892,0.0128403647507351,0.0100207872972985,0.26,0.3018250774516478,0.7059096449113069,1.8913793047250906e-05,0.2940903550886931,4.061988325068324e-06,0.2175502235768875,0.2279364505732162,0.0006024917532042,2026-04-24 09:29:09.321122+00
631,binance,btc,2024-07-28 00:04:00+00,2024-07-27 21:17:00+00,2024-07-28 00:04:00+00,68681.7,69200.0,67520.2,67534.7,38586.221,0.0167,2605908859.37,bearish,167,168,-0.0167,0.024458,0.008632,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1677469997090889,1.1265441891143682,0.424,0.8945302075808452,0.04759274345588,-0.0485758503325888,0.09632,0.0121814395798989,0.0108966657654935,0.27,0.171642569706483,0.6531061720771582,2.411334685848172e-05,0.3468938279228418,4.727845242249023e-06,0.1638303612233589,0.295254302001909,0.0007011857591174,2026-04-24 09:29:09.321122+00
632,binance,btc,2024-07-29 00:05:00+00,2024-07-28 00:05:00+00,2024-07-29 00:05:00+00,67534.6,68300.0,67037.0,68152.1,115626.918,0.009143,7880217278.23,bullish,1440,1441,0.009143,0.018702,0.882898,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1930624759124642,1.1026133323789011,0.396,0.8680206339482588,0.022971036882129,-0.023930856735467,0.09128,0.0119092615141412,0.0103374848161625,0.28,0.2544783127358347,0.6255250959965883,2.717824174830836e-05,0.3744749040034116,4.180210324579487e-06,0.1455423289369652,0.3251947274176864,0.0006200161548631,2026-04-24 09:29:09.321122+00
633,binance,btc,2024-07-29 02:21:00+00,2024-07-29 00:06:00+00,2024-07-29 02:21:00+00,68152.1,69261.4,68130.1,69229.9,32658.349,0.015815,2260934235.44,bullish,135,136,0.015815,0.0166,0.972156,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1505892510758426,1.116889205074196,0.434,0.7947527955584966,0.0142024044118555,0.0142758726952949,0.09812,0.0123396849489246,0.0098069991889442,0.29,0.3290304814622513,0.6420897937997186,2.530594191176599e-05,0.3579102062002814,4.00089697254968e-06,0.1707954820223744,0.2849578942990102,0.0005934357595125,2026-04-24 09:29:09.321122+00
634,binance,btc,2024-07-29 14:55:00+00,2024-07-29 02:22:00+00,2024-07-29 14:55:00+00,69229.8,70081.0,68034.0,68065.9,172226.421,0.016812,11722746349.14,bearish,753,754,-0.016812,0.029568,0.015584,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.2069044972404265,1.0670115845949582,0.372,0.9173002728801082,0.0472072010436119,-0.0498776204792379,0.08696,0.0117064530142501,0.0107383326361598,0.3,0.1961274333160262,0.582989536081818,3.2473363253908574e-05,0.417010463918182,4.718740139785162e-06,0.1312444694385233,0.3520591979193497,0.0006998363219111,2026-04-24 09:29:09.321122+00
635,binance,btc,2024-07-29 16:31:00+00,2024-07-29 14:56:00+00,2024-07-29 16:31:00+00,68066.0,68278.3,66863.3,66953.9,56977.898,0.016339,3814892484.9,bearish,95,96,-0.016339,0.020789,0.064028,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.2159999999927999,0.970263159514659,0.338,1.0302566986655377,0.0898345762643639,-0.0967484250802991,0.08084,0.0111057164540321,0.0114417388732723,0.31,0.0765146899844235,0.4628972766895569,5.2675059220119456e-05,0.5371027233104431,5.839689336262398e-06,0.1130458300720789,0.3917409692534856,0.0008659412995563,2026-04-24 09:29:09.321122+00
636,binance,btc,2024-07-30 00:21:00+00,2024-07-29 16:32:00+00,2024-07-30 00:21:00+00,66954.0,67544.9,65820.0,65864.0,122996.747,0.01628,8101057744.41,bearish,469,470,-0.01628,0.025762,0.025509,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1226666666625778,0.8383789148198635,0.408,1.1419684977986588,0.1289244093908885,-0.1318842446947955,0.09344,0.010535807712825,0.0120315606211072,0.32,-0.0311367790140187,0.308294364828247,0.0001018513224984,0.6917056351717529,7.100218119810037e-06,0.1531637157650861,0.3121686694171596,0.0010526640142837,2026-04-24 09:29:09.321122+00
637,binance,btc,2024-07-30 07:16:00+00,2024-07-30 00:22:00+00,2024-07-30 07:16:00+00,65864.1,66946.6,65827.6,66933.0,60500.776,0.016229,4049498440.01,bullish,414,415,0.016229,0.01699,0.987846,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.2239999999925333,0.7699170544555703,0.332,1.0175622879601234,0.0637223391789598,-0.0684618603642931,0.07976,0.0112171418339923,0.0114141406107267,0.33,0.0719768988873831,0.2404133394917871,0.0001434206405589,0.7595866605082128,5.124931345396733e-06,0.110072574362503,0.3989121211516302,0.0007600330596151,2026-04-24 09:29:09.321122+00
638,binance,btc,2024-07-30 14:58:00+00,2024-07-30 07:17:00+00,2024-07-30 14:58:00+00,66933.1,66966.6,65644.0,65707.4,71005.325,0.018312,4665575291.9,bearish,461,462,-0.018312,0.01976,0.047936,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0933333333302222,0.6552499427304784,0.43,1.156299120808321,0.1150372634967616,-0.1146671117250919,0.0974,0.0106415151097722,0.012304774681128,0.01,-0.0352207910013552,0.1513887335163193,0.0002544250737294,0.8486112664836806,6.623939287369656e-06,0.1679816148660755,0.289050497374996,0.0009821207578161,2026-04-24 09:29:09.321122+00
639,binance,btc,2024-07-31 13:41:00+00,2024-07-30 14:59:00+00,2024-07-31 13:41:00+00,65707.4,66785.0,65254.5,66785.0,198325.597,0.0164,13245174995.65,bullish,1362,1363,0.0164,0.023293,1.0,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1839999999938666,0.6022483757659446,0.362,1.0302624400972509,0.0505660148210922,-0.0530015669645338,0.08516,0.0113304471452272,0.011673334226261,0.02,0.0683012880987803,0.1203883091969203,0.0003316025196262,0.8796116908030797,4.7986557826012725e-06,0.1256478565153456,0.3635474597184336,0.0007116802322146,2026-04-24 09:29:09.321122+00
640,binance,btc,2024-07-31 19:28:00+00,2024-07-31 13:42:00+00,2024-07-31 19:28:00+00,66784.9,66826.3,65613.3,65649.9,78585.877,0.016995,5159154966.46,bearish,346,347,-0.016995,0.018163,0.030173,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0906666666636444,0.5040131372306297,0.432,1.1470731399026917,0.098954257585446,-0.0982352385353149,0.09776,0.0107490059661212,0.0123298961390987,0.03,-0.0385288407110977,0.0772768857688386,0.0005418032465214,0.9227231142311612,6.112132521063269e-06,0.1693838969340187,0.2869998372477183,0.0009063043081802,2026-04-24 09:29:09.321122+00
641,binance,btc,2024-07-31 20:39:00+00,2024-07-31 19:29:00+00,2024-07-31 20:39:00+00,65649.8,65950.0,64521.3,64538.6,42125.774,0.016926,2718738477.88,bearish,70,71,-0.016926,0.021762,0.012109,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0,0.3701923463156699,0.5,1.2633583675538018,0.1404781747576838,-0.1338207909149598,0.11,0.0101974024307045,0.0128829738144798,0.04,-0.1346759566399879,0.0411291898323918,0.0010573181657611,0.958870810167608,7.522465244152563e-06,0.2227001388253088,0.2227001388253088,0.0011151961785216,2026-04-24 09:29:09.321122+00
642,binance,btc,2024-08-01 15:19:00+00,2024-07-31 20:40:00+00,2024-08-01 15:19:00+00,64538.6,65121.8,63300.0,63375.5,207656.332,0.018022,13160323868.67,bearish,1119,1120,-0.018022,0.028228,0.041443,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1119999999962666,0.2048184440202062,0.584,1.396233750090762,0.1811029680099561,-0.1653739022954637,0.12512,0.0096741053695091,0.0135073125584662,0.05,-0.2212083609759891,0.0184167223913821,0.0024139061259792,0.981583277608618,9.216691938611529e-06,0.3036450701761658,0.1584241788449558,0.0013660224047958,2026-04-24 09:29:09.321122+00
643,binance,btc,2024-08-01 17:43:00+00,2024-08-01 15:20:00+00,2024-08-01 17:43:00+00,63375.4,63399.8,62300.0,62314.1,74000.864,0.016746,4611297239.38,bearish,143,144,-0.016746,0.017354,0.012821,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1679999999944,0.0177368372587467,0.626,1.5126592785327992,0.2092552056740174,-0.1870816067614594,0.13268,0.009177662187634,0.0138826760146302,0.06,-0.2990875248783903,0.0073089793808858,0.0061283398989588,0.992691020619114,1.0609777445645164e-05,0.3497814514261729,0.1323888735420653,0.0015721716788598,2026-04-24 09:29:09.321122+00
644,binance,btc,2024-08-01 18:15:00+00,2024-08-01 17:44:00+00,2024-08-01 18:15:00+00,62314.0,63360.5,62271.2,63357.9,27002.577,0.016752,1710826573.31,bullish,31,32,0.016752,0.017481,0.997613,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0399999999986667,-0.0898046603580844,0.53,1.2951796107494495,0.1137672425366783,-0.1075414976168311,0.1154,0.0101686767059182,0.0131702628673261,0.07,-0.1691787723905512,0.0042820878025686,0.0104466048111442,0.9895533951888558,6.582010123747315e-06,0.2497398944048824,0.1978161114414182,0.000975910014713,2026-04-24 09:29:09.321122+00
645,binance,btc,2024-08-01 20:47:00+00,2024-08-01 18:16:00+00,2024-08-01 20:47:00+00,63357.9,64449.7,62800.0,64426.9,39438.335,0.016872,2540889665.21,bullish,151,152,0.016872,0.026038,0.986179,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0719999999975999,-0.1290001948868699,0.446,1.135589823829391,0.0393297099739413,-0.0391955345287855,0.10028,0.0110025715601035,0.0124944084131672,0.08,-0.0522608951514961,0.0035226917304476,0.012679614753206,0.987320385246794,4.5364944731929984e-06,0.1794615194073268,0.2728917836588705,0.0006728255313573,2026-04-24 09:29:09.321122+00
646,binance,btc,2024-08-01 22:24:00+00,2024-08-01 20:48:00+00,2024-08-01 22:24:00+00,64426.9,65497.8,64371.0,65494.9,33981.909,0.016577,2225641731.76,bullish,96,97,0.016577,0.01749,0.997426,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1733333333275555,-0.1113526377212432,0.37,1.0164751557299505,0.0168397278577543,0.0176475571656266,0.0866,0.0116611177480614,0.0118532365805935,0.09,0.0529651943636534,0.0038464024063904,0.011621179294732,0.988378820705268,4.054004439986124e-06,0.1301084743629978,0.3543436937742045,0.0006013082559617,2026-04-24 09:29:09.321122+00
647,binance,btc,2024-08-02 02:19:00+00,2024-08-01 22:25:00+00,2024-08-02 02:19:00+00,65494.9,65650.0,64386.5,64386.6,45004.983,0.016922,2897717838.43,bearish,234,235,-0.016922,0.019292,7.9e-05,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0746666666641777,-0.150879045528497,0.444,1.1274850159164658,0.03968109265628,-0.0395264078072537,0.09992,0.0110627076441863,0.0124730372170331,0.1,-0.0523313250727118,0.0031588127312119,0.0141247009161371,0.9858752990838628,4.544471670525082e-06,0.1779936857862464,0.2748805022101769,0.0006740078691434,2026-04-24 09:29:09.321122+00
648,binance,btc,2024-08-02 13:45:00+00,2024-08-02 02:20:00+00,2024-08-02 13:45:00+00,64386.5,65534.3,63630.6,65489.9,143072.83,0.017137,9369825329.42,bullish,685,686,0.017137,0.029567,0.976677,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1786666666607111,-0.1305779578548717,0.366,1.003613596743125,0.0193808034883422,0.0203010876736252,0.08588,0.0117903563899494,0.0118329620837617,0.11,0.0529018074345593,0.0034951079409743,0.0127787541962974,0.9872212458037024,4.105840488941548e-06,0.1278615663190813,0.3589325936651829,0.0006089921622343,2026-04-24 09:29:09.321122+00
649,binance,btc,2024-08-02 14:36:00+00,2024-08-02 13:46:00+00,2024-08-02 14:36:00+00,65490.0,65503.9,64266.0,64294.3,28283.255,0.018258,1818452081.95,bearish,50,51,-0.018258,0.018902,0.022861,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0613333333312888,-0.1731490447373097,0.454,1.1307439264889576,0.0433953690236782,-0.0425710868824379,0.10172,0.0111853141852081,0.0126477261938693,0.12,-0.0523883733088966,0.0028268956227142,0.0157621703627512,0.9842378296372488,4.6296569543261045e-06,0.1854274192929822,0.2650274005334812,0.0006866334058337,2026-04-24 09:29:09.321122+00
650,binance,btc,2024-08-02 14:59:00+00,2024-08-02 14:37:00+00,2024-08-02 14:59:00+00,64294.3,64311.0,63088.0,63145.6,29749.708,0.017866,1878563161.48,bearish,22,23,-0.017866,0.019022,0.047097,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0586666666647111,-0.2652381196329396,0.544,1.251884785226243,0.0982486373944875,-0.0920890748956299,0.11792,0.0106113207509544,0.0132841511244639,0.13,-0.1471495359780069,0.0017856409808375,0.0247514231237337,0.9752485768762662,6.090606427263949e-06,0.2630841041665798,0.1869426139680463,0.0009031152917202,2026-04-24 09:29:09.321122+00
651,binance,btc,2024-08-02 21:13:00+00,2024-08-02 15:00:00+00,2024-08-02 21:13:00+00,63145.6,63600.0,62010.0,62078.0,144641.45,0.016907,8979051933.1,bearish,373,374,-0.016907,0.02518,0.042767,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1413333333286222,-0.3940656186863691,0.606,1.361662462137535,0.1411133239725294,-0.1288274990534295,0.12908,0.0100667827666873,0.0137075603440574,0.14,-0.2324345823802062,0.0009384631221338,0.0461032536975782,0.9538967463024218,7.546392476638868e-06,0.3273929829322395,0.1443031340905187,0.0011187394195415,2026-04-24 09:29:09.321122+00
652,binance,btc,2024-08-03 00:55:00+00,2024-08-02 21:14:00+00,2024-08-03 00:55:00+00,62078.1,62227.9,60931.1,60967.1,63405.826,0.017897,3865669334.32,bearish,221,222,-0.017897,0.02089,0.027761,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2373333333254222,-0.5550709809498231,0.678,1.4871545679267597,0.1815046077343998,-0.1610053622634539,0.14204,0.009550188675859,0.0142026068625816,0.15,-0.3091911241421856,0.0004197821066535,0.0975590788555113,0.9024409211444886,9.235219312827033e-06,0.410959565941335,0.1052693895225097,0.0013687646468129,2026-04-24 09:29:09.321122+00
653,binance,btc,2024-08-03 12:21:00+00,2024-08-03 00:56:00+00,2024-08-03 12:21:00+00,60967.2,62019.0,60473.3,61999.9,94318.345,0.016939,5847727958.17,bullish,685,686,0.016939,0.025353,0.987643,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0933333333302221,-0.6299641173608327,0.57,1.2829019605936247,0.0798187057285706,-0.0748931364110095,0.1226,0.0105025763502489,0.0134737759193088,0.16,-0.178272011727967,0.0002887037932585,0.1358518332212445,0.8641481667787554,5.554445133513911e-06,0.289050497374996,0.1679816148660755,0.0008236783229127,2026-04-24 09:29:09.321122+00
654,binance,btc,2024-08-03 15:57:00+00,2024-08-03 12:22:00+00,2024-08-03 15:57:00+00,61999.9,62166.0,60800.0,60825.0,39308.49,0.01895,2390938904.25,bearish,215,216,-0.01895,0.022032,0.018302,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2293333333256889,-0.7488364276227403,0.672,1.419346440576338,0.1321878623549536,-0.1188723102619075,0.14096,0.0099636187699815,0.0141418269783674,0.17,-0.2604448105551703,0.0001593605183665,0.2216946640435131,0.7783053359564869,7.217023806028662e-06,0.4037173007032121,0.1081286667620035,0.0010699629855722,2026-04-24 09:29:09.321122+00
655,binance,btc,2024-08-04 14:39:00+00,2024-08-03 15:58:00+00,2024-08-04 14:39:00+00,60825.0,61262.5,59640.3,59664.0,241632.463,0.019088,14416759272.43,bearish,1361,1362,-0.019088,0.02667,0.01461,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.9020107962901563,0.754,1.5589240176612469,0.1760850048498675,-0.153174368667416,0.15572,0.009452318715224,0.014735446823644,0.18,-0.3344003294996533,7.40975505846234e-05,0.3799062843896593,0.6200937156103408,8.988325726747423e-06,0.5049998333399998,0.074467945166028,0.0013322206271618,2026-04-24 09:29:09.321122+00
656,binance,btc,2024-08-04 16:58:00+00,2024-08-04 14:40:00+00,2024-08-04 16:58:00+00,59664.0,59981.2,58614.1,58636.5,76005.757,0.017221,4456711570.33,bearish,138,139,-0.017221,0.022913,0.016385,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3730096334605062,-1.0740590021755378,0.796,1.6749692793249735,0.1998829428030195,-0.1720482058853815,0.16328,0.0089672568929833,0.0150198799830591,0.19,-0.400960296549688,3.134905733406023e-05,0.5915302615376816,0.4084697384623182,1.0124063833857832e-05,0.5572478545985556,0.0612261628199079,0.0015003052106873,2026-04-24 09:29:09.321122+00
657,binance,btc,2024-08-04 17:43:00+00,2024-08-04 16:59:00+00,2024-08-04 17:43:00+00,58636.6,58735.4,57622.0,57622.1,42211.436,0.017301,2432311586.34,bearish,44,45,-0.017301,0.018988,9e-05,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.4723407076961355,-1.2576328296907269,0.834,1.7962000300249297,0.2150168948818873,-0.183573827515189,0.17012,0.0085070868437016,0.0152804298237015,0.2,-0.4608642668947192,1.25200816767229e-05,0.7838362901627283,0.2161637098372716,1.091987051279256e-05,0.6034832498647262,0.0511737009170916,0.0016180478553984,2026-04-24 09:29:09.321122+00
658,binance,btc,2024-08-04 18:50:00+00,2024-08-04 17:44:00+00,2024-08-04 18:50:00+00,57622.1,58740.0,57040.0,58704.0,45984.356,0.018776,2699465634.62,bullish,66,67,0.018776,0.029503,0.978824,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.4673490349649384,-1.3304831875490168,0.716,1.451547808313948,0.0805021136584859,-0.0728503578582899,0.14888,0.009986779858434,0.0144962885607786,0.21,-0.3147778402052473,8.697937444804505e-06,0.839217304033978,0.1607826959660221,5.573457251064355e-06,0.4576020592256489,0.0886686632547332,0.000826495348398,2026-04-24 09:29:09.321122+00
