,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,vwap,bar_volatility,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
462,binance,btc,2024-08-13 10:41:00+00,2024-08-12 23:38:00+00,2024-08-13 10:41:00+00,59497.1,59895.0,58360.0,58640.0,75037.207,4441341761.4,59188.53,0.37363252,663,664,-0.014406,0.0258,0.18241,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2597402597316017,0.177762011654515,0.6948051948051948,0.7321946759221066,0.0088003323248034,-0.0103259148627822,0.145064935064935,0.0182119857046233,0.0133347190441141,0.09,-0.1381957503579106,0.0161240172262533,0.0027626179966222,0.9838759827737464,3.894278112996046e-06,0.431441072331038,0.0976136006789989,0.0005776305180704,2026-04-24 09:31:24.260589+00
463,binance,btc,2024-08-13 20:04:00+00,2024-08-13 10:42:00+00,2024-08-13 20:04:00+00,58640.0,61545.0,58484.3,60868.2,159186.093,9570579058.52,60121.95,0.37427086,562,563,0.037998,0.052195,0.778874,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.2737284035484592,0.8682505399568035,0.6047426772630433,0.094042651243302,0.0959663918939441,0.1762850971922246,0.0209186909680767,0.0126504252413472,0.1,-0.0243761753221195,0.0257970882736611,0.001711551456025,0.9742029117263388,5.963859569736534e-06,0.6436525215455582,0.0434695180010708,0.000884337772416,2026-04-24 09:31:24.260589+00
464,binance,btc,2024-08-14 11:02:00+00,2024-08-13 20:05:00+00,2024-08-14 11:02:00+00,60868.3,61299.1,60355.0,61039.3,82106.417,4992265407.11,60802.38,0.37431552,897,898,0.002809,0.015511,0.724817,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.3598724195724169,0.8125,0.6041386203439802,0.0804443978237419,0.0861440160239577,0.16625,0.0198650552624093,0.0120012471397027,0.11,0.0780614422100924,0.0391417244664297,0.0011132451580684,0.9608582755335704,5.571849108387155e-06,0.5774953651858118,0.0566524253079738,0.000826257070506,2026-04-24 09:31:24.260589+00
465,binance,btc,2024-08-14 18:16:00+00,2024-08-14 11:03:00+00,2024-08-14 18:16:00+00,61039.6,61839.7,58500.0,59182.1,199903.335,11975466804.39,59906.29,0.37377034,433,434,-0.030431,0.054714,0.20424,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.3426963984518458,0.7526881720430108,0.7961174530881058,0.0153037876980997,-0.017176021120571,0.1554838709677419,0.0188456461422982,0.0150033478882178,0.12,-0.0297447020109168,0.0360366080132432,0.0012129550779319,0.9639633919867566,4.022990266318073e-06,0.5033601644675572,0.0749212809743712,0.0005967108200615,2026-04-24 09:31:24.260589+00
466,binance,btc,2024-08-15 07:10:00+00,2024-08-14 18:17:00+00,2024-08-15 07:10:00+00,59182.2,59436.2,57800.0,58070.6,96029.761,5623206499.02,58556.91,0.37387251,773,774,-0.018783,0.027647,0.165383,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2203147353288507,0.2760426321323818,0.6652360515021459,0.8638646384737774,0.0567799763714894,-0.066653766319464,0.1397424892703862,0.0178785497361684,0.015444646990657,0.13,-0.1267702318098251,0.0260894907621397,0.0016918943039982,0.9739105092378602,4.950088670838175e-06,0.3956030815716317,0.1114336219986162,0.0007341226021878,2026-04-24 09:31:24.260589+00
467,binance,btc,2024-08-15 18:02:00+00,2024-08-15 07:11:00+00,2024-08-15 18:02:00+00,58070.5,59820.0,57679.6,58199.7,158052.198,9319147803.74,58962.47,0.37436881,651,652,0.002225,0.036859,0.242992,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0813704496760885,0.2282199366905334,0.5610278372591007,0.8631251590496808,0.0390542810227546,-0.0478226954418484,0.1209850107066381,0.0169756128695659,0.0146520786443224,0.14,-0.0140932086288426,0.0206555308692155,0.002147931645549,0.9793444691307844,4.530251391721385e-06,0.2799195273680723,0.1743452489835465,0.0006719002130681,2026-04-24 09:31:24.260589+00
468,binance,btc,2024-08-16 01:21:00+00,2024-08-15 18:03:00+00,2024-08-16 01:21:00+00,58199.7,58478.0,55969.0,57117.1,154909.202,8874402030.89,57287.77,0.37424279,438,439,-0.018601,0.04311,0.457593,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0427350427336182,0.1372522090215953,0.4679487179487179,0.9385753508339229,0.0712791342056039,-0.090967727668938,0.1042307692307692,0.0161044804035286,0.0151152684385974,0.15,-0.1126838877659583,0.0132066656409537,0.0033807842926282,0.9867933343590464,5.3222753362539965e-06,0.1961936168871926,0.2516665651911147,0.000789276450942,2026-04-24 09:31:24.260589+00
469,binance,btc,2024-08-16 13:16:00+00,2024-08-16 01:22:00+00,2024-08-16 13:16:00+00,57117.2,58852.5,57062.1,58852.1,118573.474,6893476593.75,58136.75,0.37566488,714,715,0.030374,0.031346,0.999777,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.231698649601374,0.149773570671508,0.673773987206823,0.7979222132026786,0.0110177438757659,0.0125213616499127,0.1412793176972281,0.0179711786389544,0.0143396027132474,0.16,-0.0014154989893625,0.0140479375107085,0.0031762654033605,0.9859520624892916,3.93769426328126e-06,0.4058543683178109,0.1072762464924493,0.0005840666132434,2026-04-24 09:31:24.260589+00
470,binance,btc,2024-08-16 21:44:00+00,2024-08-16 13:17:00+00,2024-08-16 21:44:00+00,58852.1,59780.2,57601.3,59061.0,128624.35,7548056658.79,58682.95,0.37407542,507,508,0.00355,0.037023,0.669925,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0964539007060047,0.1717982594225016,0.5723404255319149,0.796204524229458,0.0185768317232803,0.0220246887509935,0.1230212765957447,0.0170857375223815,0.0136037415947376,0.17,0.0987260509095737,0.0156577337652042,0.0028459983671963,0.9843422662347956,4.089368786451565e-06,0.2914612116835483,0.1663524296308047,0.0006065504954557,2026-04-24 09:31:24.260589+00
471,binance,btc,2024-08-17 19:38:00+00,2024-08-16 21:45:00+00,2024-08-17 19:38:00+00,59061.0,59690.2,58711.4,59388.1,79734.773,4721749144.45,59218.19,0.37405363,1313,1314,0.005538,0.016573,0.691357,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0184005661706534,0.2074007221134597,0.4861995753715499,0.7916222333058552,0.0289353860277683,0.035602462690958,0.107515923566879,0.0163027790526623,0.0129056424419227,0.18,0.1888534458186163,0.0186515857523227,0.002383013375881,0.9813484142476772,4.306748372053663e-06,0.2109843620910801,0.2348728227601728,0.0006387725929168,2026-04-24 09:31:24.260589+00
472,binance,btc,2024-08-18 14:46:00+00,2024-08-17 19:39:00+00,2024-08-18 14:46:00+00,59388.0,60250.0,59122.1,59842.2,104802.707,6260575856.0,59736.78,0.37440829,1147,1148,0.007648,0.018992,0.638443,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0988700564938795,0.2602703143882431,0.4258474576271186,0.7821924485155659,0.0417135757175393,0.0528695922747834,0.0966525423728813,0.015652627918206,0.0122433674352639,0.19,0.2699681012367547,0.0241588645309221,0.0018304677986959,0.9758411354690778,4.590889727270154e-06,0.1650997097614152,0.2933358564721028,0.0006808876516514,2026-04-24 09:31:24.260589+00
473,binance,btc,2024-08-19 07:29:00+00,2024-08-18 14:47:00+00,2024-08-19 07:29:00+00,59842.2,59916.0,58173.2,58516.6,104885.431,6175008258.51,58873.84,0.37402998,1002,1003,-0.022152,0.029123,0.197039,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1761804087326756,0.2363635571907038,0.3678646934460888,0.9161816496505172,0.0181221295444056,-0.0239067571975392,0.0862156448202959,0.0148493866766012,0.0136047356732851,0.2,0.1429712911130792,0.0214954907611388,0.0020624053720786,0.9785045092388612,4.080082160520612e-06,0.1289048662888597,0.3567900973890283,0.0006051738962802,2026-04-24 09:31:24.260589+00
474,binance,btc,2024-08-19 20:03:00+00,2024-08-19 07:30:00+00,2024-08-19 20:03:00+00,58516.6,59262.9,57750.0,58953.1,138798.766,8119697775.93,58499.78,0.37412936,753,754,0.007459,0.025854,0.795228,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2475386779101734,0.240081001084727,0.3143459915611814,0.9036928278469558,0.0027475039331538,0.0037174438940231,0.0765822784810126,0.0142820491870209,0.0129065855076375,0.21,0.2286741620017713,0.021889940735689,0.0020245019496846,0.9781100592643108,3.778187130320974e-06,0.1017188889971253,0.4202542018301325,0.0005604205589391,2026-04-24 09:31:24.260589+00
475,binance,btc,2024-08-20 10:20:00+00,2024-08-19 20:04:00+00,2024-08-20 10:20:00+00,58953.1,61386.0,58907.8,60709.0,125523.434,7576263173.29,60357.36,0.37401312,856,857,0.029785,0.042037,0.726818,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0014035087718831,0.3347751482920504,0.5010526315789474,0.7455487554512193,0.0810877198794018,0.0946941472073234,0.1101894736842105,0.016423154008206,0.0122442621059565,0.22,0.3058067458015942,0.034685766663394,0.001261897881398,0.965314233336606,5.589800330880899e-06,0.2236125461792383,0.2217903908516582,0.0008289168899481,2026-04-24 09:31:24.260589+00
476,binance,btc,2024-08-20 20:45:00+00,2024-08-20 10:21:00+00,2024-08-20 20:45:00+00,60709.1,60920.5,58501.1,59425.3,166342.892,9912441107.47,59590.41,0.37402972,624,625,-0.021147,0.039852,0.381996,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.112044817923436,0.3445942068282723,0.4159663865546218,0.8625568424890151,0.0080522388421205,0.0098190585362218,0.0948739495798319,0.0155803719088964,0.0134389564847979,0.23,0.1752260712214348,0.0363676932148183,0.0012015134962298,0.9636323067851816,3.879738957699376e-06,0.1584017724072094,0.3036806082802193,0.0005754751868031,2026-04-24 09:31:24.260589+00
477,binance,btc,2024-08-21 12:52:00+00,2024-08-20 20:46:00+00,2024-08-21 12:52:00+00,59425.3,59893.0,58728.9,59527.4,93378.488,5539245619.95,59320.36,0.37404603,966,967,0.001718,0.019589,0.685938,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1914744933549033,0.3577565978778576,0.3563941299790356,0.8619756984307048,0.0103617260400027,0.0131623910495852,0.0841509433962264,0.0147908038444343,0.0127493135603554,0.24,0.2577034640992913,0.0387457819990405,0.0011250714949793,0.9612542180009596,3.924799485203694e-06,0.1226007115857647,0.3700573826299605,0.0005821550746752,2026-04-24 09:31:24.260589+00
478,binance,btc,2024-08-21 21:55:00+00,2024-08-21 12:53:00+00,2024-08-21 21:55:00+00,59527.4,61793.9,58801.1,61150.1,182863.182,11012243059.91,60221.22,0.37570127,542,543,0.02726,0.050276,0.784884,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.002789400278847,0.4538111061574351,0.502092050209205,0.737141957165165,0.084419012133336,0.0960545082795774,0.1103765690376569,0.0164080481989087,0.0120950608363181,0.25,0.3319331176893622,0.0611718995632034,0.0006962846106165,0.9388281004367968,5.683685823844578e-06,0.2245161092477203,0.2208946727405981,0.0008428276052845,2026-04-24 09:31:24.260589+00
479,binance,btc,2024-08-22 13:18:00+00,2024-08-21 21:56:00+00,2024-08-22 13:18:00+00,61150.1,61474.7,59677.6,60845.9,132464.799,8052675609.73,60791.06,0.37435167,922,923,-0.004975,0.029388,0.650103,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1127348642968684,0.5139688966226639,0.4154488517745303,0.7440716654760601,0.0505778625538535,0.0601577904652287,0.0947807933194154,0.0155660412799125,0.0115822503344207,0.26,0.198739805920426,0.0809019027260666,0.0005155067694384,0.9190980972739332,4.7989400556136144e-06,0.1580571127676323,0.3042280722419981,0.000711722362443,2026-04-24 09:31:24.260589+00
480,binance,btc,2024-08-23 04:00:00+00,2024-08-22 13:19:00+00,2024-08-23 04:00:00+00,60846.0,60990.0,60060.3,60576.8,110378.943,6676981725.07,60491.44,0.37422714,881,882,-0.004424,0.01528,0.555556,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1972222222156481,0.5463451450505603,0.3520833333333333,0.7501012762797051,0.0260875704217384,0.0323762484278964,0.083375,0.0147672433790178,0.0110769281807444,0.27,0.0788658253283834,0.0937847774533456,0.0004384940498947,0.9062152225466544,4.245859039062561e-06,0.1203009507553304,0.375095854218851,0.0006297471971584,2026-04-24 09:31:24.260589+00
481,binance,btc,2024-08-23 17:15:00+00,2024-08-23 04:01:00+00,2024-08-23 17:15:00+00,60576.8,62307.6,60548.8,61788.5,197976.28,12139216389.62,61316.52,0.37580646,794,795,0.020003,0.029034,0.704856,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1261261261219219,0.6348919873355714,0.4054054054054054,0.6847862814235774,0.0747503480465135,0.088546842285011,0.092972972972973,0.0153456588944114,0.0105084967587773,0.28,0.1709792427955451,0.1387704362575362,0.0002816792190549,0.8612295637424637,5.415454891421208e-06,0.1514886221720873,0.3149609832320122,0.0008030836592486,2026-04-24 09:31:24.260589+00
482,binance,btc,2024-08-24 04:13:00+00,2024-08-23 17:16:00+00,2024-08-24 04:13:00+00,61788.6,65000.0,61705.0,63948.7,188937.886,12004377666.98,63536.11,0.37453146,657,658,0.03496,0.053327,0.680941,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2627939142374366,0.8173333958949122,0.6970954356846473,0.5487647830987417,0.1823337719845873,0.1824414085593407,0.1454771784232365,0.0181666820008012,0.0099692353626699,0.29,0.2538813185159906,0.2863182826453411,0.0001131518158675,0.7136817173546589,9.273586002012488e-06,0.4342522252977391,0.0966095566286383,0.0013744432640162,2026-04-24 09:31:24.260589+00
483,binance,btc,2024-08-25 00:16:00+00,2024-08-24 04:14:00+00,2024-08-25 00:16:00+00,63948.6,64549.0,63522.7,64330.3,114798.987,7355837763.94,64075.81,0.37475628,1202,1203,0.005969,0.016049,0.786904,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.147688060726616,0.976099922168103,0.6107660455486542,0.5455238502476634,0.1517755159573988,0.1587665262731908,0.1299378881987577,0.0173368167570556,0.0094576470828995,0.3,0.3284931866643915,0.4701604042333256,5.1160092549129776e-05,0.5298395957666745,7.959611388371629e-06,0.3326619850027084,0.1413854530959281,0.001179926602775,2026-04-24 09:31:24.260589+00
484,binance,btc,2024-08-25 23:43:00+00,2024-08-25 00:17:00+00,2024-08-25 23:43:00+00,64330.2,65175.4,63731.3,64365.0,105907.271,6798492244.54,64192.88,0.37620374,1406,1407,0.000541,0.022448,0.43882,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0527355799460752,1.094509981999434,0.512396694214876,0.5454945302714704,0.1078949353577523,0.1184100598313309,0.1122314049586777,0.0164480325171883,0.0089723118264029,0.31,0.3956438679979523,0.6159871080461077,2.830199637847736e-05,0.3840128919538922,6.391563023975432e-06,0.2336138656630905,0.2121551269179618,0.0009476991373931,2026-04-24 09:31:24.260589+00
485,binance,btc,2024-08-26 14:46:00+00,2024-08-25 23:44:00+00,2024-08-26 14:46:00+00,64365.0,64455.8,63074.5,63338.3,122824.845,7830053695.9,63749.75,0.37499499,902,903,-0.015951,0.02146,0.19098,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1509670584943561,1.1239354961410726,0.422680412371134,0.6354180723059294,0.0256101128428837,0.0294255141416386,0.0960824742268041,0.0156039737348483,0.0099150469744515,0.32,0.2560794811981571,0.6501451930422205,2.442992089016813e-05,0.3498548069577795,4.235735083318254e-06,0.1629285134426668,0.2966290478432263,0.0006282465457525,2026-04-24 09:31:24.260589+00
486,binance,btc,2024-08-27 04:46:00+00,2024-08-26 14:47:00+00,2024-08-27 04:46:00+00,63338.2,63859.2,62618.0,63024.5,109599.333,6925333212.74,63187.73,0.37516576,839,840,-0.004953,0.019596,0.327506,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2364061791069007,1.1209318370938262,0.3580246913580246,0.6442149949397837,0.0025018504845791,-0.0030036590472464,0.0844444444444444,0.0148032292654695,0.0095364623307684,0.33,0.1304715330783414,0.6467215296045854,2.479957640573676e-05,0.3532784703954146,3.773549373128659e-06,0.1234804090425856,0.3681588635354106,0.0005597330203414,2026-04-24 09:31:24.260589+00
487,binance,btc,2024-08-27 19:50:00+00,2024-08-27 04:47:00+00,2024-08-27 19:50:00+00,63024.6,63178.7,61426.1,61990.0,165738.345,10304764822.66,62174.9,0.37500747,903,904,-0.016416,0.027808,0.321751,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2943560781678997,1.0558228029040644,0.2956878850102669,0.7442451981288075,0.0519940012780681,-0.0651090341897617,0.073223819301848,0.0140435763613635,0.0104518643459245,0.34,0.0174243797705073,0.5693289994246342,3.434176325391572e-05,0.4306710005753658,4.83304029984703e-06,0.0935058500551729,0.44313720896329,0.0007167761091516,2026-04-24 09:31:24.260589+00
488,binance,btc,2024-08-28 02:45:00+00,2024-08-27 19:51:00+00,2024-08-28 02:45:00+00,61990.1,62100.0,57928.2,59302.6,172590.96,10295640269.13,59653.42,0.37473184,414,415,-0.043354,0.067298,0.32945,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1202185792309653,0.8575200136613321,0.5901639344262295,1.2886136877584062,0.193821114584672,-0.1983027892427322,0.1262295081967213,0.0133229063389225,0.0171680795979202,0.35,-0.0843180582065434,0.3290687600483453,9.255637598712974e-05,0.6709312399516547,9.82181870133988e-06,0.3102008819863699,0.154358241510343,0.0014555796582866,2026-04-24 09:31:24.260589+00
489,binance,btc,2024-08-28 15:08:00+00,2024-08-28 02:46:00+00,2024-08-28 15:08:00+00,59302.6,60197.8,58475.2,58982.2,138538.117,8237820301.57,59462.48,0.37509674,742,743,-0.005403,0.029048,0.294323,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0040899795499658,0.6771328418218442,0.4969325153374233,1.2957225440783484,0.1687562070623332,-0.1803871718394879,0.1094478527607362,0.0126392187252271,0.0163769207713863,0.36,-0.1758862523858891,0.1659875159268553,0.0002280621685067,0.8340124840731447,8.664922059964626e-06,0.2200564530223094,0.2253664077701887,0.0012843479284617,2026-04-24 09:31:24.260589+00
490,binance,btc,2024-08-28 22:32:00+00,2024-08-28 15:09:00+00,2024-08-28 22:32:00+00,58982.1,59794.7,57820.0,58856.7,138246.151,8136081473.89,58852.14,0.37470003,443,444,-0.002126,0.03348,0.524991,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1142857142819047,0.5211997473145071,0.4142857142857143,1.2969396862140334,0.1393005106564263,-0.155933094507337,0.0945714285714285,0.0119906157050303,0.015551105499689,0.37,-0.2582976271473002,0.0836312754182136,0.0004972110017173,0.9163687245817864,7.478301043138022e-06,0.1572847279680345,0.3054604980019198,0.001108656100068,2026-04-24 09:31:24.260589+00
491,binance,btc,2024-08-29 13:25:00+00,2024-08-28 22:33:00+00,2024-08-29 13:25:00+00,58856.7,60480.0,58834.0,60189.9,92360.117,5508854805.86,59645.39,0.37499937,892,893,0.022652,0.027966,0.823755,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2050237610250735,0.4637887162771951,0.3462321792260692,1.1009499234346491,0.0490292635000605,-0.0574110310373119,0.0823217922606924,0.0134003133381908,0.0147530740537765,0.38,-0.1324678644325702,0.0641004709698014,0.0006624230062152,0.9358995290301986,4.761925548916896e-06,0.1172390833775162,0.3819780340117015,0.0007062366568349,2026-04-24 09:31:24.260589+00
492,binance,btc,2024-08-29 23:45:00+00,2024-08-29 13:26:00+00,2024-08-29 23:45:00+00,60189.9,61144.9,58655.0,59347.9,146343.493,8773289624.81,59949.98,0.37498184,619,620,-0.013989,0.041367,0.278284,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2195121951146341,0.3691301695605913,0.3353658536585366,1.1553768240370512,0.0810889372682683,-0.0946585467166038,0.0803658536585366,0.0127126534525851,0.0146879052866691,0.39,-0.2192210779893131,0.0409202511076471,0.00106294241256,0.9590797488923528,5.589834355597708e-06,0.1117319623710603,0.3948837266431761,0.000828921931352,2026-04-24 09:31:24.260589+00
493,binance,btc,2024-08-30 13:53:00+00,2024-08-29 23:46:00+00,2024-08-30 13:53:00+00,59348.0,59914.9,58650.0,59218.4,108413.947,6426743424.99,59279.67,0.37576944,847,848,-0.002184,0.021313,0.449364,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2934415145270678,0.2833352904544038,0.2799188640973631,1.1567956921235516,0.0704664123664927,-0.0857948791061874,0.0703853955375253,0.0120602820043717,0.013951282384132,0.4,-0.2972989701903819,0.0270321656072317,0.0016314123013281,0.9729678343927682,5.300691687355614e-06,0.0870335322741245,0.4626710077102798,0.0007860781637909,2026-04-24 09:31:24.260589+00
494,binance,btc,2024-08-30 23:50:00+00,2024-08-30 13:54:00+00,2024-08-30 23:50:00+00,59218.3,59820.0,57525.0,59127.7,160292.25,9400050641.33,58643.2,0.37506777,596,597,-0.00153,0.038755,0.698344,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.2073357302953267,0.2226720647773279,1.1575711833626607,0.059917577793457,-0.0759995601590771,0.060080971659919,0.0114413881073266,0.0132442212864667,0.41,-0.3675690731713437,0.0186456387275594,0.0023837860373148,0.9813543612724406,5.028357643464743e-06,0.0668172561317985,0.5341068697887467,0.0007457216796883,2026-04-24 09:31:24.260589+00
495,binance,btc,2024-08-31 23:50:00+00,2024-08-30 23:51:00+00,2024-08-31 23:50:00+00,59127.7,59436.0,58700.0,58947.7,68979.614,4073182834.76,59049.08,0.33382908,1439,1440,-0.003044,0.012448,0.336549,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.1346959526845404,0.1737373737373737,1.1609742557655354,0.0551789897174277,-0.0726397776107863,0.0512727272727272,0.0108542538039345,0.0126015093480106,0.42,-0.4308121658542093,0.0130411289840821,0.0034241234651172,0.9869588710159176,4.910621911068051e-06,0.053085090392736,0.5941897751589458,0.0007282737207057,2026-04-24 09:31:24.260589+00
